======================================================================
Latent COT Dynamical Systems Analysis
======================================================================
Output directory: results\codi_gpt2\20260416_010237

[Step 1] Loading model...
 Loading weights:   0%|          | 0/154 [00:00<?, ?it/s] Loading weights: 100%|##########| 154/154 [00:00<00:00, 10216.74it/s]
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Passing `generation_config` together with generation-related arguments=({'num_return_sequences', 'use_cache'}) is deprecated and will be removed in future versions. Please pass either a `generation_config` object OR all generation parameters explicitly, but not both.
Loaded codi model from checkpoints/codi

[Step 2] Running inference on dataset...

GSM8K concept distribution (full train+test split, 8792 rows):
  Geometry                      : 210
  Rates & Speed                 : 675
  Percentages & Ratios          : 1266
  Money & Pricing               : 2741
  Fractions & Decimals          : 1045
  Multiplication & Division     : 224
  Arithmetic & Multi-step       : 2631
  WARNING: concept 'Geometry' has only 210 samples (quota=2858); using all 210
  WARNING: concept 'Rates & Speed' has only 675 samples (quota=2857); using all 675
  WARNING: concept 'Percentages & Ratios' has only 1266 samples (quota=2857); using all 1266
  WARNING: concept 'Money & Pricing' has only 2741 samples (quota=2857); using all 2741
  WARNING: concept 'Fractions & Decimals' has only 1045 samples (quota=2857); using all 1045
  WARNING: concept 'Multiplication & Division' has only 224 samples (quota=2857); using all 224
  WARNING: concept 'Arithmetic & Multi-step' has only 2631 samples (quota=2857); using all 2631

Stratified sample counts (total=8792):
  Geometry                      : 210
  Rates & Speed                 : 675
  Percentages & Ratios          : 1266
  Money & Pricing               : 2741
  Fractions & Decimals          : 1045
  Multiplication & Division     : 224
  Arithmetic & Multi-step       : 2631
[1/8792] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[5080/8792] Label=Money & Pricing              Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[5081/8792] Label=Fractions & Decimals         Expected=320.0, Predicted=320.0, Correct=True, Latent shape=torch.Size([6, 768])
[5082/8792] Label=Arithmetic & Multi-step      Expected=112.0, Predicted=416.0, Correct=False, Latent shape=torch.Size([6, 768])
[5083/8792] Label=Arithmetic & Multi-step      Expected=96.0, Predicted=108.0, Correct=False, Latent shape=torch.Size([6, 768])
[5084/8792] Label=Money & Pricing              Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[5085/8792] Label=Rates & Speed                Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[5086/8792] Label=Percentages & Ratios         Expected=63.0, Predicted=63.0, Correct=True, Latent shape=torch.Size([6, 768])
[5087/8792] Label=Fractions & Decimals         Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[5088/8792] Label=Arithmetic & Multi-step      Expected=71.0, Predicted=71.0, Correct=True, Latent shape=torch.Size([6, 768])
[5089/8792] Label=Arithmetic & Multi-step      Expected=17.0, Predicted=9.0, Correct=False, Latent shape=torch.Size([6, 768])
[5090/8792] Label=Percentages & Ratios         Expected=59.0, Predicted=37.0, Correct=False, Latent shape=torch.Size([6, 768])
[5091/8792] Label=Money & Pricing              Expected=19200.0, Predicted=19200.0, Correct=True, Latent shape=torch.Size([6, 768])
[5092/8792] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[5093/8792] Label=Money & Pricing              Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[5094/8792] Label=Percentages & Ratios         Expected=21.0, Predicted=17.0, Correct=False, Latent shape=torch.Size([6, 768])
[5095/8792] Label=Arithmetic & Multi-step      Expected=250.0, Predicted=320.0, Correct=False, Latent shape=torch.Size([6, 768])
[5096/8792] Label=Arithmetic & Multi-step      Expected=112.0, Predicted=112.0, Correct=True, Latent shape=torch.Size([6, 768])
[5097/8792] Label=Arithmetic & Multi-step      Expected=400.0, Predicted=400.0, Correct=True, Latent shape=torch.Size([6, 768])
[5098/8792] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[5099/8792] Label=Arithmetic & Multi-step      Expected=110.0, Predicted=120.0, Correct=False, Latent shape=torch.Size([6, 768])
[5100/8792] Label=Arithmetic & Multi-step      Expected=12.0, Predicted=60.0, Correct=False, Latent shape=torch.Size([6, 768])
[5101/8792] Label=Money & Pricing              Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[5102/8792] Label=Rates & Speed                Expected=570.0, Predicted=570.0, Correct=True, Latent shape=torch.Size([6, 768])
[5103/8792] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[5104/8792] Label=Arithmetic & Multi-step      Expected=8.0, Predicted=9.0, Correct=False, Latent shape=torch.Size([6, 768])
[5105/8792] Label=Arithmetic & Multi-step      Expected=33.0, Predicted=33.0, Correct=True, Latent shape=torch.Size([6, 768])
[5106/8792] Label=Rates & Speed                Expected=2200.0, Predicted=2200.0, Correct=True, Latent shape=torch.Size([6, 768])
[5107/8792] Label=Percentages & Ratios         Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[5108/8792] Label=Arithmetic & Multi-step      Expected=60.0, Predicted=60.0, Correct=True, Latent shape=torch.Size([6, 768])
[5109/8792] Label=Money & Pricing              Expected=1274.0, Predicted=1274.0, Correct=True, Latent shape=torch.Size([6, 768])
[5110/8792] Label=Arithmetic & Multi-step      Expected=87.0, Predicted=87.0, Correct=True, Latent shape=torch.Size([6, 768])
[5111/8792] Label=Money & Pricing              Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[5112/8792] Label=Money & Pricing              Expected=20.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
[5113/8792] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[5114/8792] Label=Money & Pricing              Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[5115/8792] Label=Money & Pricing              Expected=90.0, Predicted=90.0, Correct=True, Latent shape=torch.Size([6, 768])
[5116/8792] Label=Fractions & Decimals         Expected=250.0, Predicted=250.0, Correct=True, Latent shape=torch.Size([6, 768])
[5117/8792] Label=Money & Pricing              Expected=750.0, Predicted=750.0, Correct=True, Latent shape=torch.Size([6, 768])
[5118/8792] Label=Money & Pricing              Expected=266.0, Predicted=182.0, Correct=False, Latent shape=torch.Size([6, 768])
[5119/8792] Label=Money & Pricing              Expected=63.0, Predicted=63.0, Correct=True, Latent shape=torch.Size([6, 768])
[5120/8792] Label=Money & Pricing              Expected=26.0, Predicted=26.0, Correct=True, Latent shape=torch.Size([6, 768])
[5121/8792] Label=Money & Pricing              Expected=1.0, Predicted=1.0, Correct=True, Latent shape=torch.Size([6, 768])
[5122/8792] Label=Arithmetic & Multi-step      Expected=400.0, Predicted=400.0, Correct=True, Latent shape=torch.Size([6, 768])
[5123/8792] Label=Percentages & Ratios         Expected=310.0, Predicted=306.0, Correct=False, Latent shape=torch.Size([6, 768])
[5124/8792] Label=Multiplication & Division    Expected=72.0, Predicted=72.0, Correct=True, Latent shape=torch.Size([6, 768])
[5125/8792] Label=Percentages & Ratios         Expected=1520.0, Predicted=1520.0, Correct=True, Latent shape=torch.Size([6, 768])
[5126/8792] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[5127/8792] Label=Arithmetic & Multi-step      Expected=8.0, Predicted=128.0, Correct=False, Latent shape=torch.Size([6, 768])
[5128/8792] Label=Percentages & Ratios         Expected=42.0, Predicted=42.0, Correct=True, Latent shape=torch.Size([6, 768])
[5129/8792] Label=Money & Pricing              Expected=350.0, Predicted=-48600.0, Correct=False, Latent shape=torch.Size([6, 768])
[5130/8792] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[5131/8792] Label=Money & Pricing              Expected=8800.0, Predicted=8800.0, Correct=True, Latent shape=torch.Size([6, 768])
[5132/8792] Label=Percentages & Ratios         Expected=67500.0, Predicted=63750.0, Correct=False, Latent shape=torch.Size([6, 768])
[5133/8792] Label=Rates & Speed                Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[5134/8792] Label=Fractions & Decimals         Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[5135/8792] Label=Fractions & Decimals         Expected=73.0, Predicted=63.0, Correct=False, Latent shape=torch.Size([6, 768])
[5136/8792] Label=Arithmetic & Multi-step      Expected=400.0, Predicted=400.0, Correct=True, Latent shape=torch.Size([6, 768])
[5137/8792] Label=Percentages & Ratios         Expected=30.0, Predicted=-4.0, Correct=False, Latent shape=torch.Size([6, 768])
[5138/8792] Label=Rates & Speed                Expected=118.0, Predicted=92.5, Correct=False, Latent shape=torch.Size([6, 768])
[5139/8792] Label=Percentages & Ratios         Expected=95.0, Predicted=95.6, Correct=False, Latent shape=torch.Size([6, 768])
[5140/8792] Label=Arithmetic & Multi-step      Expected=78.0, Predicted=78.0, Correct=True, Latent shape=torch.Size([6, 768])
[5141/8792] Label=Percentages & Ratios         Expected=12.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
[5142/8792] Label=Money & Pricing              Expected=17.0, Predicted=20.0, Correct=False, Latent shape=torch.Size([6, 768])
[5143/8792] Label=Money & Pricing              Expected=26.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
[5144/8792] Label=Money & Pricing              Expected=50.0, Predicted=50.0, Correct=True, Latent shape=torch.Size([6, 768])
[5145/8792] Label=Money & Pricing              Expected=220.0, Predicted=220.0, Correct=True, Latent shape=torch.Size([6, 768])
[5146/8792] Label=Money & Pricing              Expected=2050.0, Predicted=-3300.0, Correct=False, Latent shape=torch.Size([6, 768])
[5147/8792] Label=Fractions & Decimals         Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[5148/8792] Label=Arithmetic & Multi-step      Expected=129.0, Predicted=129.0, Correct=True, Latent shape=torch.Size([6, 768])
[5149/8792] Label=Money & Pricing              Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[5150/8792] Label=Arithmetic & Multi-step      Expected=45.0, Predicted=45.0, Correct=True, Latent shape=torch.Size([6, 768])
[5151/8792] Label=Money & Pricing              Expected=23.0, Predicted=20.0, Correct=False, Latent shape=torch.Size([6, 768])
[5152/8792] Label=Arithmetic & Multi-step      Expected=16.0, Predicted=17.0, Correct=False, Latent shape=torch.Size([6, 768])
[5153/8792] Label=Money & Pricing              Expected=1400.0, Predicted=1400.0, Correct=True, Latent shape=torch.Size([6, 768])
[5154/8792] Label=Arithmetic & Multi-step      Expected=220.0, Predicted=220.0, Correct=True, Latent shape=torch.Size([6, 768])
[5155/8792] Label=Money & Pricing              Expected=10.0, Predicted=2.5, Correct=False, Latent shape=torch.Size([6, 768])
[5156/8792] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[5157/8792] Label=Money & Pricing              Expected=80.0, Predicted=80.0, Correct=True, Latent shape=torch.Size([6, 768])
[5158/8792] Label=Fractions & Decimals         Expected=39.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[5159/8792] Label=Money & Pricing              Expected=65.0, Predicted=70.0, Correct=False, Latent shape=torch.Size([6, 768])
[5160/8792] Label=Money & Pricing              Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[5161/8792] Label=Fractions & Decimals         Expected=54.0, Predicted=54.0, Correct=True, Latent shape=torch.Size([6, 768])
[5162/8792] Label=Arithmetic & Multi-step      Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[5163/8792] Label=Arithmetic & Multi-step      Expected=36.0, Predicted=36.0, Correct=True, Latent shape=torch.Size([6, 768])
[5164/8792] Label=Arithmetic & Multi-step      Expected=75.0, Predicted=75.0, Correct=True, Latent shape=torch.Size([6, 768])
[5165/8792] Label=Money & Pricing              Expected=9080.0, Predicted=-12400.0, Correct=False, Latent shape=torch.Size([6, 768])
[5166/8792] Label=Money & Pricing              Expected=30.0, Predicted=20.0, Correct=False, Latent shape=torch.Size([6, 768])
[5167/8792] Label=Arithmetic & Multi-step      Expected=640.0, Predicted=640.0, Correct=True, Latent shape=torch.Size([6, 768])
[5168/8792] Label=Money & Pricing              Expected=7.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[5169/8792] Label=Arithmetic & Multi-step      Expected=50.0, Predicted=100.0, Correct=False, Latent shape=torch.Size([6, 768])
[5170/8792] Label=Arithmetic & Multi-step      Expected=18.0, Predicted=18.0, Correct=True, Latent shape=torch.Size([6, 768])
[5171/8792] Label=Fractions & Decimals         Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[5172/8792] Label=Money & Pricing              Expected=251.0, Predicted=397.0, Correct=False, Latent shape=torch.Size([6, 768])
[5173/8792] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[5174/8792] Label=Percentages & Ratios         Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[5175/8792] Label=Fractions & Decimals         Expected=105.0, Predicted=45.0, Correct=False, Latent shape=torch.Size([6, 768])
[5176/8792] Label=Money & Pricing              Expected=1400.0, Predicted=1400.0, Correct=True, Latent shape=torch.Size([6, 768])
[5177/8792] Label=Money & Pricing              Expected=70.0, Predicted=70.0, Correct=True, Latent shape=torch.Size([6, 768])
[5178/8792] Label=Percentages & Ratios         Expected=15400.0, Predicted=19800.0, Correct=False, Latent shape=torch.Size([6, 768])
[5179/8792] Label=Percentages & Ratios         Expected=34.0, Predicted=37.0, Correct=False, Latent shape=torch.Size([6, 768])
[5180/8792] Label=Percentages & Ratios         Expected=4.0, Predicted=1.67, Correct=False, Latent shape=torch.Size([6, 768])
[5181/8792] Label=Arithmetic & Multi-step      Expected=224.0, Predicted=224.0, Correct=True, Latent shape=torch.Size([6, 768])
[5182/8792] Label=Arithmetic & Multi-step      Expected=76.0, Predicted=76.0, Correct=True, Latent shape=torch.Size([6, 768])
[5183/8792] Label=Arithmetic & Multi-step      Expected=185.0, Predicted=185.0, Correct=True, Latent shape=torch.Size([6, 768])
[5184/8792] Label=Fractions & Decimals         Expected=34.0, Predicted=47.0, Correct=False, Latent shape=torch.Size([6, 768])
[5185/8792] Label=Arithmetic & Multi-step      Expected=270.0, Predicted=450.0, Correct=False, Latent shape=torch.Size([6, 768])
[5186/8792] Label=Money & Pricing              Expected=828.0, Predicted=876.67, Correct=False, Latent shape=torch.Size([6, 768])
[5187/8792] Label=Money & Pricing              Expected=10.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[5188/8792] Label=Fractions & Decimals         Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[5189/8792] Label=Arithmetic & Multi-step      Expected=240.0, Predicted=240.0, Correct=True, Latent shape=torch.Size([6, 768])
[5190/8792] Label=Money & Pricing              Expected=2900.0, Predicted=2900.0, Correct=True, Latent shape=torch.Size([6, 768])
[5191/8792] Label=Fractions & Decimals         Expected=2000.0, Predicted=1000.0, Correct=False, Latent shape=torch.Size([6, 768])
[5192/8792] Label=Fractions & Decimals         Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[5193/8792] Label=Money & Pricing              Expected=20.0, Predicted=22.0, Correct=False, Latent shape=torch.Size([6, 768])
[5194/8792] Label=Arithmetic & Multi-step      Expected=3430.0, Predicted=230.0, Correct=False, Latent shape=torch.Size([6, 768])
[5195/8792] Label=Money & Pricing              Expected=398.0, Predicted=402.0, Correct=False, Latent shape=torch.Size([6, 768])
[5196/8792] Label=Money & Pricing              Expected=192.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[5197/8792] Label=Fractions & Decimals         Expected=39.0, Predicted=39.0, Correct=True, Latent shape=torch.Size([6, 768])
[5198/8792] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[5199/8792] Label=Money & Pricing              Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[5200/8792] Label=Percentages & Ratios         Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[5201/8792] Label=Arithmetic & Multi-step      Expected=24.0, Predicted=24.0, Correct=True, Latent shape=torch.Size([6, 768])
[5202/8792] Label=Percentages & Ratios         Expected=32.0, Predicted=32.0, Correct=True, Latent shape=torch.Size([6, 768])
[5203/8792] Label=Arithmetic & Multi-step      Expected=25.0, Predicted=20.0, Correct=False, Latent shape=torch.Size([6, 768])
[5204/8792] Label=Arithmetic & Multi-step      Expected=66.0, Predicted=69.0, Correct=False, Latent shape=torch.Size([6, 768])
[5205/8792] Label=Arithmetic & Multi-step      Expected=60.0, Predicted=60.0, Correct=True, Latent shape=torch.Size([6, 768])
[5206/8792] Label=Money & Pricing              Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[5207/8792] Label=Fractions & Decimals         Expected=9.0, Predicted=9.0, Correct=True, Latent shape=torch.Size([6, 768])
[5208/8792] Label=Rates & Speed                Expected=5.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[5209/8792] Label=Arithmetic & Multi-step      Expected=36.0, Predicted=36.0, Correct=True, Latent shape=torch.Size([6, 768])
[5210/8792] Label=Money & Pricing              Expected=54.0, Predicted=54.0, Correct=True, Latent shape=torch.Size([6, 768])
[5211/8792] Label=Rates & Speed                Expected=7.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[5212/8792] Label=Arithmetic & Multi-step      Expected=43.0, Predicted=43.0, Correct=True, Latent shape=torch.Size([6, 768])
[5213/8792] Label=Arithmetic & Multi-step      Expected=44.0, Predicted=44.0, Correct=True, Latent shape=torch.Size([6, 768])
[5214/8792] Label=Money & Pricing              Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[5215/8792] Label=Money & Pricing              Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[5216/8792] Label=Percentages & Ratios         Expected=153.0, Predicted=153.0, Correct=True, Latent shape=torch.Size([6, 768])
[5217/8792] Label=Fractions & Decimals         Expected=195.0, Predicted=199.0, Correct=False, Latent shape=torch.Size([6, 768])
[5218/8792] Label=Fractions & Decimals         Expected=15.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[5219/8792] Label=Money & Pricing              Expected=150.0, Predicted=150.0, Correct=True, Latent shape=torch.Size([6, 768])
[5220/8792] Label=Percentages & Ratios         Expected=57600.0, Predicted=19200.0, Correct=False, Latent shape=torch.Size([6, 768])
[5221/8792] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=28.0, Correct=False, Latent shape=torch.Size([6, 768])
[5222/8792] Label=Money & Pricing              Expected=400.0, Predicted=400.0, Correct=True, Latent shape=torch.Size([6, 768])
[5223/8792] Label=Arithmetic & Multi-step      Expected=42.0, Predicted=42.0, Correct=True, Latent shape=torch.Size([6, 768])
[5224/8792] Label=Arithmetic & Multi-step      Expected=40.0, Predicted=120.0, Correct=False, Latent shape=torch.Size([6, 768])
[5225/8792] Label=Arithmetic & Multi-step      Expected=420.0, Predicted=420.0, Correct=True, Latent shape=torch.Size([6, 768])
[5226/8792] Label=Money & Pricing              Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[5227/8792] Label=Arithmetic & Multi-step      Expected=13.0, Predicted=35.0, Correct=False, Latent shape=torch.Size([6, 768])
[5228/8792] Label=Money & Pricing              Expected=12.0, Predicted=36.0, Correct=False, Latent shape=torch.Size([6, 768])
[5229/8792] Label=Money & Pricing              Expected=1.0, Predicted=1.0, Correct=True, Latent shape=torch.Size([6, 768])
[5230/8792] Label=Money & Pricing              Expected=500.0, Predicted=500.0, Correct=True, Latent shape=torch.Size([6, 768])
[5231/8792] Label=Fractions & Decimals         Expected=54.0, Predicted=54.0, Correct=True, Latent shape=torch.Size([6, 768])
[5232/8792] Label=Multiplication & Division    Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[5233/8792] Label=Money & Pricing              Expected=71.0, Predicted=66.0, Correct=False, Latent shape=torch.Size([6, 768])
[5234/8792] Label=Arithmetic & Multi-step      Expected=92.0, Predicted=47.0, Correct=False, Latent shape=torch.Size([6, 768])
[5235/8792] Label=Arithmetic & Multi-step      Expected=38.0, Predicted=42.0, Correct=False, Latent shape=torch.Size([6, 768])
[5236/8792] Label=Money & Pricing              Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[5237/8792] Label=Fractions & Decimals         Expected=20000.0, Predicted=20000.0, Correct=True, Latent shape=torch.Size([6, 768])
[5238/8792] Label=Rates & Speed                Expected=350.0, Predicted=350.0, Correct=True, Latent shape=torch.Size([6, 768])
[5239/8792] Label=Percentages & Ratios         Expected=1000.0, Predicted=1000.0, Correct=True, Latent shape=torch.Size([6, 768])
[5240/8792] Label=Percentages & Ratios         Expected=135.0, Predicted=105.0, Correct=False, Latent shape=torch.Size([6, 768])
[5241/8792] Label=Percentages & Ratios         Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[5242/8792] Label=Money & Pricing              Expected=20.0, Predicted=30.0, Correct=False, Latent shape=torch.Size([6, 768])
[5243/8792] Label=Money & Pricing              Expected=50.0, Predicted=50.0, Correct=True, Latent shape=torch.Size([6, 768])
[5244/8792] Label=Fractions & Decimals         Expected=504.0, Predicted=504.0, Correct=True, Latent shape=torch.Size([6, 768])
[5245/8792] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[5246/8792] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[5247/8792] Label=Arithmetic & Multi-step      Expected=44.0, Predicted=44.0, Correct=True, Latent shape=torch.Size([6, 768])
[5248/8792] Label=Percentages & Ratios         Expected=30.0, Predicted=36.36, Correct=False, Latent shape=torch.Size([6, 768])
[5249/8792] Label=Money & Pricing              Expected=1280.0, Predicted=1280.0, Correct=True, Latent shape=torch.Size([6, 768])
[5250/8792] Label=Arithmetic & Multi-step      Expected=105.0, Predicted=73.0, Correct=False, Latent shape=torch.Size([6, 768])
[5251/8792] Label=Money & Pricing              Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[5252/8792] Label=Money & Pricing              Expected=1563.0, Predicted=1813.0, Correct=False, Latent shape=torch.Size([6, 768])
[5253/8792] Label=Money & Pricing              Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[5254/8792] Label=Money & Pricing              Expected=23.0, Predicted=23.0, Correct=True, Latent shape=torch.Size([6, 768])
[5255/8792] Label=Money & Pricing              Expected=203.0, Predicted=203.0, Correct=True, Latent shape=torch.Size([6, 768])
[5256/8792] Label=Money & Pricing              Expected=50.0, Predicted=50.0, Correct=True, Latent shape=torch.Size([6, 768])
[5257/8792] Label=Arithmetic & Multi-step      Expected=6.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[5258/8792] Label=Percentages & Ratios         Expected=43200.0, Predicted=32400.0, Correct=False, Latent shape=torch.Size([6, 768])
[5259/8792] Label=Rates & Speed                Expected=55.0, Predicted=60.0, Correct=False, Latent shape=torch.Size([6, 768])
[5260/8792] Label=Money & Pricing              Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[5261/8792] Label=Rates & Speed                Expected=20800.0, Predicted=20800.0, Correct=True, Latent shape=torch.Size([6, 768])
[5262/8792] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[5263/8792] Label=Rates & Speed                Expected=24.0, Predicted=24.0, Correct=True, Latent shape=torch.Size([6, 768])
[5264/8792] Label=Arithmetic & Multi-step      Expected=640.0, Predicted=1260.0, Correct=False, Latent shape=torch.Size([6, 768])
[5265/8792] Label=Fractions & Decimals         Expected=68.0, Predicted=68.0, Correct=True, Latent shape=torch.Size([6, 768])
[5266/8792] Label=Percentages & Ratios         Expected=700.0, Predicted=700.0, Correct=True, Latent shape=torch.Size([6, 768])
[5267/8792] Label=Multiplication & Division    Expected=5.0, Predicted=15.0, Correct=False, Latent shape=torch.Size([6, 768])
[5268/8792] Label=Percentages & Ratios         Expected=80.0, Predicted=80.0, Correct=True, Latent shape=torch.Size([6, 768])
[5269/8792] Label=Money & Pricing              Expected=28.0, Predicted=28.0, Correct=True, Latent shape=torch.Size([6, 768])
[5270/8792] Label=Percentages & Ratios         Expected=102.0, Predicted=106.4, Correct=False, Latent shape=torch.Size([6, 768])
[5271/8792] Label=Money & Pricing              Expected=18.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[5272/8792] Label=Arithmetic & Multi-step      Expected=8800.0, Predicted=8800.0, Correct=True, Latent shape=torch.Size([6, 768])
[5273/8792] Label=Arithmetic & Multi-step      Expected=65.0, Predicted=65.0, Correct=True, Latent shape=torch.Size([6, 768])
[5274/8792] Label=Money & Pricing              Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[5275/8792] Label=Percentages & Ratios         Expected=1035.0, Predicted=225.0, Correct=False, Latent shape=torch.Size([6, 768])
[5276/8792] Label=Percentages & Ratios         Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[5277/8792] Label=Arithmetic & Multi-step      Expected=56.0, Predicted=56.0, Correct=True, Latent shape=torch.Size([6, 768])
[5278/8792] Label=Arithmetic & Multi-step      Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[5279/8792] Label=Fractions & Decimals         Expected=93.0, Predicted=93.0, Correct=True, Latent shape=torch.Size([6, 768])
[5280/8792] Label=Money & Pricing              Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[5281/8792] Label=Rates & Speed                Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[5282/8792] Label=Rates & Speed                Expected=65.0, Predicted=65.0, Correct=True, Latent shape=torch.Size([6, 768])
[5283/8792] Label=Arithmetic & Multi-step      Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[5284/8792] Label=Money & Pricing              Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[5285/8792] Label=Arithmetic & Multi-step      Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[5286/8792] Label=Money & Pricing              Expected=80.0, Predicted=80.0, Correct=True, Latent shape=torch.Size([6, 768])
[5287/8792] Label=Percentages & Ratios         Expected=36.0, Predicted=36.0, Correct=True, Latent shape=torch.Size([6, 768])
[5288/8792] Label=Arithmetic & Multi-step      Expected=50.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[5289/8792] Label=Percentages & Ratios         Expected=324.0, Predicted=540.0, Correct=False, Latent shape=torch.Size([6, 768])
[5290/8792] Label=Arithmetic & Multi-step      Expected=600.0, Predicted=400.0, Correct=False, Latent shape=torch.Size([6, 768])
[5291/8792] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[5292/8792] Label=Arithmetic & Multi-step      Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
